N,country,state,city,lat,lon,dist
10,Greece,,Athens,37.9841493,23.7279843,10942.705378345192
1,Greece,,Heraklion,35.3400127,25.1343475,11261.524588099115
2,Greece,,Patras,38.246242,21.7350847,10837.032543119634
2,Greece,,Thessaloniki,40.6403167,22.9352716,10648.508727520339
1,Greece,,Xanthi,41.1380289,24.8862688,10671.438686407042
1,Greenland,,Nuuk,64.175029,-51.7355386,5394.901591229737
1,Guadeloupe,,Gourbeyre,15.9950443,-61.6919417,6373.056276181358
2,Guadeloupe,,Pointe à Pitre,16.2408636,-61.5334077,6371.550679588416
2,Haiti,,Port-au-Prince,18.547327,-72.3395928,5280.104379915342
76,Hong Kong,,Hong Kong,22.2605004,114.189496,11131.295914846347
2,Hungary,,Budapest,47.4983815,19.0404707,9829.775806316213
1,Hungary,,Eger,47.8989887,20.3743665,9839.553206013548
1,Hungary,,Sopron,47.6803063,16.5983457,9719.243049527517
20,Iceland,,Reykjavik,64.24450355,-21.7692635721513,6788.370748429153
2,India,,Agra,27.1752554,78.0098161,12523.838260905562
5,India,,Ahmedabad,23.0216238,72.5797068,13112.319820419834
1,India,,Aizawl,23.7414092,92.7209297,12288.088208898547
21,India,,Bangalore,12.9791198,77.5912997,14029.845507881517
2,India,,Bengaluru,12.9791198,77.5912997,14029.845507881517
3,India,,Bhopal,23.2530923,77.3962718,12956.996883115826
2,India,,Bhubaneswar,20.2667774,85.8435592,12951.89943861877
1,India,,Bihta,25.5618295,84.8665194223224,12455.709941331568
3,India,,Chandigarh,30.7194022,76.7646552,12182.227436659421
4,India,,Chennai,13.0801721,80.2838331,13916.365715841821
1,India,,Cochin,9.9546015,76.2918739,14392.452889851013
1,India,,Cuttack,20.4686,85.8792,12930.039267943142
5,India,,Dehradun,30.3255646,78.0436813,12189.266277251678
10,India,,Dhanbad,23.7952809,86.4309638,12571.277190629655
1,India,,Dibrugarh,27.4844597,94.9019447,11819.330617573278
1,India,,Gadanki,13.3985753,79.3515743,13920.382471505136
4,India,,Gandhinagar,23.2232877,72.6492267,13088.945923671663
2,India,,Goa,15.3004543,74.0855134,13899.903585660826
9,India,,Guwahati,26.1805978,91.753943,12097.102137991273
1,India,,Haryana,29.0,76.0,12385.71306612295
18,India,,Hyderabad,17.38878595,78.4610647345315,13538.531449952527
1,India,,Jaipur,26.916194,75.820349,12612.928088367373
1,India,,Jatni,20.171497,85.6780632,12968.688733562929
2,India,,Jodhpur,26.2967719,73.0351433,12748.68510238618
2,India,,Jorhat,26.7577925,94.2079645,11923.373704818972
12,India,,Kanpur,26.4609135,80.3217588,12526.774059928312
6,India,,Karnataka,14.5203896,75.7223521,13932.149334217143
1,India,,Kerala,10.3529588,76.5119752,14342.922370555756
25,India,,Kharagpur,22.34309,87.3012875,12679.634648093926
1,India,,Khordha,20.22564715,85.5605946512523,12968.322796272078
1,India,,Khurda,20.1617378,85.7052429,12968.490800005316
14,India,,Kolkata,22.5677459,88.3476023,12610.491037656064
1,India,,Kollam,8.8870537,76.5907058,14492.987781434083
1,India,,Kurukshetra,30.0,76.75,12259.284980596367
3,India,,Mandi,31.6723392,76.9533169077914,12075.705726963482
1,India,,Mangalore,12.8698101,74.8430082,14134.74895429655
1,India,,Manipal,13.3519723,74.7870308,14085.488615432278
22,India,,Mumbai,18.9387711,72.8353355,13545.203211466047
1,India,,Nagpur,21.1500964,79.0127048991187,13126.179574018613
5,India,,Navi Mumbai,19.0308262,73.0198537,13530.566997377151
61,India,,New Delhi,28.6141793,77.2022662,12394.438034482835
1,India,,New Panvel,18.9993761,73.1239899,13531.233683951707
1,India,,Noida,28.5726442,77.3547609,12394.592584033639
1,India,,Odisha,20.5431241,84.6897321,12973.311296103146
1,India,,Panjim,15.4989946,73.8282141,13886.224340181221
1,India,,Patiala,30.2389556,76.3309372129232,12244.817298296148
17,India,,Pune,18.521428,73.8544541,13562.857653126277
1,India,,Rajgir,25.0350026,85.3661130486146,12489.550882476797
1,India,,Ranchi,23.3700354,85.3250132,12660.288270551837
1,India,,Rewari,28.1956468,76.6165179,12455.071845761382
42,India,,Roorkee,29.8693496,77.8902124,12241.955130653572
3,India,,Rourkela,22.2309255,84.8678705,12794.675934322378
1,India,,Shillong,25.5760446,91.8825282,12150.175312157626
1,India,,Sonipat,28.9483239,76.9096316,12366.967435833521
3,India,,Srinagar Garhwal,30.2238064,78.7879045,12178.72743154934
1,India,,Telangana,17.8495919,79.1151663,13467.284487252191
4,India,,Thiruvananthapuram,8.5058909,76.9570481,14518.940981118483
3,India,,Tirupati,13.6316368,79.4231711,13893.530285386862
3,India,,Trivandrum,8.5058909,76.9570481,14518.940981118483
2,India,,Umiam,25.5118571,91.7692625,12161.80686891636
1,India,,Uttarakhand,30.0417376,79.089691,12189.090014060344
3,India,,Varanasi,25.3356491,83.0076292,12549.706313590808
2,India,,Vastrapur,23.0400861,72.5290418,13111.5249254789
1,India,,Visakhapatnam,17.7231276,83.3012842,13317.807497415506
6,Indonesia,,Bandung,-6.9344694,107.6049539,13951.354245073433
3,Indonesia,,Jakarta,-6.1753942,106.827183,13958.54816644981
1,Indonesia,,Yogyakarta,-7.8011945,110.364917,13785.37983684116
2,Iran,,Tehran,35.7006177,51.4013785,11860.883167225844
2,Ireland,,Cork,51.8979282,-8.4705806,8205.679268770597
26,Ireland,,Dublin,53.3497645,-6.2602732,8210.266094664164
1,Israel,,Arad,31.2612199,35.214581,12032.912217657014
1,Israel,,Ariel,31.7900763,35.2029687,11976.93794869298
8,Israel,,Beer Sheva,31.2525238,34.7905787,12020.92008942048
2,Israel,,Bet-Dagan,32.0004347,34.8306669,11943.61452281281
7,Israel,,Haifa,32.8191218,34.9983856,11862.594675660059
1,Israel,,Herzliya,32.1720339,34.8309983825015,11925.599366309152
23,Israel,,Jerusalem,31.778345,35.2250786,11978.83376668607
2,Israel,,Midreshet Ben-Gurion,30.85187875,34.783115375959,12062.733450305757
1,Israel,,Ramat-Gan,32.0686867,34.8246812,11936.264323169084
9,Israel,,Rehovot,31.8952532,34.8105616,11954.051655350535
1,Israel,,Sede Boker,32.1726488,34.8328214,11925.589835441331
1,Israel,,Sitriya,31.8918834,34.844046,11955.421654302518
4,Israel,,Tel Aviv,32.0804808,34.7805274,11933.688302072087
1,Italy,,Ancona,43.6170137,13.5170982,9972.04655354348
1,Italy,,Appiano Sulla Strada Del Vino,46.4553328,11.2590488,9611.195426603692
1,Italy,,Arsita,42.5021622,13.7828361,10087.428956611633
2,Italy,,Aversa,40.973212,14.204928,10248.867158579784
1,Italy,,Bari,41.1257843,16.8620293,10353.068911801542
18,Italy,,Bologna,44.4936714,11.3430347,9793.632773011626
2,Italy,,Bolzano,46.4981125,11.3547801,9611.515397831046
5,Italy,,Cagliari,39.2169525,9.1128513,10162.163159521428
2,Italy,,Calabria,39.0565974,16.5249864,10534.473972204398
4,Italy,,Catania,37.5022355,15.08738,10614.251336750078
1,Italy,,Como,45.8115623,9.0830353,9571.010093532921
1,Italy,,Firenze,43.7698712,11.2555757,9855.56178372417
6,Italy,,Florence,43.7698712,11.2555757,9855.56178372417
1,Italy,,Forlì,44.2227182,12.0412435,9850.057041922562
3,Italy,,Frascati,41.8082452,12.6803684,10101.186343608226
1,Italy,,Genoa,44.40726,8.9338624,9689.475438591518
5,Italy,,Ispra,45.815457,8.6101375,9548.72748418114
2,Italy,,L'Aquila,42.3489203,13.3979672,10084.226933045511
1,Italy,,La Spezia,44.107033,9.8282255,9758.594502370743
1,Italy,,Latium,41.9808038,12.7662312,10089.267871148333
1,Italy,,Liguria,44.4777617,8.7026296,9672.209502504094
3,Italy,,Messina,38.1937571,15.5542082,10571.3466825404
13,Italy,,Milan,45.4668,9.1905,9606.813815461173
2,Italy,,Modena,44.6458885,10.9255707,9760.741098813358
15,Italy,,Naples,40.8359336,14.2487826,10263.669697757674
17,Italy,,Padova,45.4077172,11.8734455,9734.009189616583
2,Italy,,Padua,45.4077172,11.8734455,9734.009189616583
19,Italy,,Palermo,38.1112268,13.3524434,10474.272252701336
6,Italy,,Pavia,45.1860043,9.1546375,9630.263558865972
5,Italy,,Perugia,43.1119613,12.3890104,9967.810462517175
1,Italy,,Pescara,42.469613,14.2059269,10109.448875446597
6,Italy,,Pisa,43.7159395,10.4018624,9820.77613766065
1,Italy,,Politecnico di Bari,41.1113837,16.8832335,10355.358616932093
9,Italy,,Potenza,40.6384046,15.8022077,10352.517051216419
1,Italy,,Rende,39.3319934,16.1843828,10493.022291682524
1,Italy,,Rimini,44.0593886,12.5684371,9888.79820367025
100,Italy,,Rome,41.894802,12.4853384,10084.152633418977
4,Italy,,Sassari,40.7232643,8.5610074,9999.71131291445
1,Italy,,Tito Scalo,40.6088563,15.6935842,10350.442269199144
4,Italy,,Torino,45.0677551,7.6824892,9571.234895331932
1,Italy,,Trentino-Alto Adige,46.441472,11.282121,9613.474507638795
3,Italy,,Trento,46.0664228,11.1257601,9640.677277817153
3,Italy,,Trieste,45.6500335,13.7706559,9794.360756761705
4,Italy,,Turin,45.0677551,7.6824892,9571.234895331932
1,Italy,,Urbino,43.7262608,12.6363135,9922.52222666033
1,Italy,,Venice,45.4371908,12.3345898,9751.702400630358
3,Italy,,Viterbo,42.4168441,12.1051148,10018.534687724576
1,Jamaica,,Kingston,17.9712148,-76.7928128,4931.207129394603
3,Japan,,Abiko,35.863999,140.0280653,8265.447014810054
3,Japan,,Aichi,34.9991645,137.254574,8525.531528996271
1,Japan,,Aizu-Wakamatsu,37.48043,139.942135,8168.455042213104
3,Japan,,Akita,39.6898802,140.342608,8000.457454512762
5,Japan,,Aomori,40.886943,140.590121,7908.699538725383
47,Japan,,Bunkyo-ku,35.71881,139.744732,8295.657141152
24,Japan,,Chiba,35.549399,140.2647303,8268.140046024926
1,Japan,,Chiyoda-ku,35.6938097,139.7532163,8296.64202142831
2,Japan,,Chofu,35.660036,139.554815,8313.436522912281
1,Japan,,Fuchu,35.6611119,139.4734451,8319.357974114713
21,Japan,,Fukuoka,33.6251241,130.6180016,9098.77328286877
3,Japan,,Fukushima,37.760777,140.4745807,8112.098659418296
4,Japan,,Gifu,35.7867449,137.0460777,8488.447362728733
1,Japan,,Gokasho Uji,34.9127792,135.804302,8636.957793814216
2,Japan,,Hachioji,35.660175,139.283071,8333.424237976313
5,Japan,,Higashi-Hiroshima,34.42683,132.741552,8890.888306158626
1,Japan,,Hirosaki,40.6030543,140.4640389,7935.09692825678
4,Japan,,Hiroshima,34.3916058,132.4518156,8914.043314249486
1,Japan,,Hitachinaka,36.3965834,140.5346906,8194.139325949078
40,Japan,,Ibaraki,36.2869536,140.4703384,8205.848333527905
1,Japan,,Imizu,36.7304657,137.0753818,8423.887162068286
1,Japan,,Izuka,39.8993271,140.0733581,8006.4289763327415
2,Japan,,Kagawa,34.2480104,134.0586579,8808.635513046996
1,Japan,,Kagoshima,31.521587,130.5474077,9254.362970613733
62,Japan,,Kanagawa,35.4342935,139.374753,8341.301065116242
10,Japan,,Kanazawa,36.561627,136.6568822,8465.09942496018
10,Japan,,Kashiwa,35.858532,139.989053134594,8268.672517774607
1,Japan,,Kasuga,33.5330716,130.4704269,9115.829600964622
1,Japan,,Kasugai,35.273804,137.007459,8525.317246006827
3,Japan,,Kawasaki,35.523142,139.708024,8310.974582056793
1,Japan,,Kazo,36.1312558,139.6019429,8279.598434840624
3,Japan,,Kitakyushu,33.8829996,130.8749015,9062.15621864865
15,Japan,,Kobe,34.6932379,135.1943764,8696.035859092435
8,Japan,,Kochi,33.6569018,133.5606241,8885.487900007829
2,Japan,,Kokubunji,35.709674,139.454224,8317.63460914792
6,Japan,,Kumamoto,32.6450475,130.6341345,9167.649275480506
1,Japan,,Kunitachi,35.681991,139.43624,8320.746709340974
5,Japan,,Kusatsu,35.0179088,135.96046,8618.544476560704
74,Japan,,Kyoto,35.021041,135.7556075,8633.185550319591
2,Japan,,Matsue,35.468115,133.048768,8796.625674435507
5,Japan,,Matsumoto,36.2382047,137.9687141,8391.781858262
5,Japan,,Matsuyama,33.8395188,132.7653521,8930.169576822944
5,Japan,,Meguro,35.62125,139.688014,8306.124106502184
1,Japan,,Mie-Ken,34.7339685,136.5154489,8597.223780622513
2,Japan,,Mito,36.3657792,140.4713933,8200.752473750543
1,Japan,,Miyagi,38.3880155,140.9761025,8036.423575368018
1,Japan,,Morioka,39.7006008,141.1367118,7943.335663037255
1,Japan,,Nagano,36.1143945,138.0319015,8395.304541925845
1,Japan,,Nagaoka,37.446996,138.8512199,8249.4207829089
1,Japan,,Nagareyama,35.8562314,139.9026259,8275.186869126088
1,Japan,,Nagasaki,33.1154683,129.7874339,9194.284440622596
44,Japan,,Nagoya,35.1851045,136.8998438,8539.05845271857
3,Japan,,Nankoku,33.5755463,133.6413009,8885.279824093263
1,Japan,,Nara,34.2963089,135.8816819,8672.938598241275
1,Japan,,Neyagawa,34.76751,135.633907,8659.132926046024
6,Japan,,Niigata,37.6452283,138.7669125,8242.709846325686
1,Japan,,Nomi,36.4392262,136.5424414,8481.443625894351
1,Japan,,Okayama,34.8581334,133.7759256,8786.953117493384
4,Japan,,Okinawa,26.5707754,128.0255901,9799.81282173766
1,Japan,,Onagawa,38.4496158,141.4431144,7998.828484805697
5,Japan,,Osaka,34.6937569,135.5014539,8673.736441364941
14,Japan,,Sagamihara,35.56559,139.236215,8342.998276154978
3,Japan,,Saitama,35.9754168,139.4160114,8303.279761675092
1,Japan,,Sakai,34.529124,135.50156,8684.881277148796
36,Japan,,Sapporo,43.0614489,141.354538,7723.3239553976455
47,Japan,,Sendai,38.2677554,140.8691498,8051.671430227413
6,Japan,,Shizuoka,34.9332488,138.0955398,8468.21416489647
1,Japan,,Tachikawa,35.69797,139.4135537,8321.382800647938
2,Japan,,Takamatsu,34.3425592,134.0465338,8803.002212552841
1,Japan,,Tobata,33.8971785,130.8206343,9064.996912246335
1,Japan,,Tokai,35.044082,136.90902,8547.783731559295
2,Japan,,Tokai-Mura,36.42373485,140.757037035344,8176.060580938014
2,Japan,,Tokai-mura,36.42373485,140.757037035344,8176.060580938014
216,Japan,,Tokyo,35.6828387,139.7594549,8296.888769753848
5,Japan,,Tottori,35.3555075,133.8678525,8746.148878936643
4,Japan,,Toyama,36.6468015,137.2183531,8419.13279570519
8,Japan,,Tsu,34.7339963,136.5101724,8597.607078565354
91,Japan,,Tsukuba,36.0833877,140.0765098,8247.819111670882
1,Japan,,Uji,34.8933744,135.8059219,8638.149172405458
1,Japan,,Wako,35.7817053,139.6058692,8301.82845448335
6,Japan,,Yamaguchi,34.2379614,131.5873845,8986.401558259751
1,Japan,,Yatsushiro,32.5081425,130.6020211,9179.747050279895
10,Japan,,Yokohama,35.444991,139.636768,8321.277879839781
5,Japan,,Yokosuka,35.24063,139.660865,8332.69817449091
1,Japan,,Yurihonjo city,39.3858771,140.0487402,8040.3541533536545
1,Kazakhstan,,Astana,51.15092055,71.4388595154859,10077.612345577105
8,Kenya,,Nairobi,-1.2832533,36.8172449,15456.962229486202
1,Kuwait,,Kuwait City,29.3797091,47.9735629,12519.676837493089
1,Latvia,,Riga,56.9493977,24.1051846,9062.314916205753
1,Lebanon,,Beirut,33.8959203,35.47843,11763.16894379141
2,Luxembourg,,Belvaux,49.509811,5.9304454,9100.922378702398
1,Luxembourg,,Esch-sur-Alzette,49.4959628,5.9850306,9104.602201960359
2,Luxembourg,,Luxembourg,49.8158683,6.1296751,9083.418233363294
2,Macao,,Macao,22.1956294,113.548784711485,11180.812828233646
2,Malta,,Msida,35.8955967,14.4891548,10735.334170718299
1,Mexico,,Chihuahua,28.5000001,-106.0000001,1829.9567363149663
12,Mexico,,Ciudad DE Armería,18.93869,-103.9661162,2737.1517394848174
1,Mexico,,Colima,19.166667,-104.0,2714.884836805865
1,Mexico,,Coyoacan,19.32804005,-99.1510634069359,3031.127966222717
1,Mexico,,Cuernavaca,18.9218274,-99.2342282,3058.15718381908
12,Mexico,,Ensenada,30.1927661,-115.231462577994,1055.9950712874847
4,Mexico,,Guadalajara,20.6720375,-103.3383962,2628.288169213552
1,Mexico,,Jalapa,17.77080775,-92.8021515574159,3626.9667591644156
1,Mexico,,Jiutepec,18.88638935,-99.1701224011532,3065.6132526810525
2,Mexico,,La Paz,19.36376855,-98.9463135985561,3042.9918908436894
28,Mexico,,Mexico City,19.4326009,-99.1333416,3023.967174281174
1,Mexico,,Monterrey,25.63978365,-100.293101629066,2471.4478646323564
2,Mexico,,Morelia,19.7027116,-101.1923818,2856.2145649080317
1,Mexico,,Nuevo Morelos,22.5147575,-99.2044813952631,2779.2684450750075
1,Mexico,,Obregón,19.3098859,-98.9075803,3050.1226472097114
1,Mexico,,Puerto Angel,15.666667,-96.490556,3521.0721599877356
6,Mexico,,Querétaro,20.8542575,-99.84756,2858.7920858306106
1,Mexico,,Recursos Naturales,19.4371909,-99.1800032964874,3020.238329279258
1,Mexico,,Texcoco,16.571667,-97.033333,3407.6243693460387
1,Mongolia,,Ulaanbaatar,47.949809,106.966724193881,9343.351333294317
1,Morocco,,Ben Guerir,32.239034,-7.958131,9718.221354260426
1,Morocco,,Beni Mellal,32.334193,-6.353335,9819.222562855368
3,Morocco,,Casablanca,33.5950627,-7.6187768,9636.900528257669
1,Morocco,,Fés,34.0346534,-5.0161926,9774.242913810032
2,Morocco,,Rabat,34.022405,-6.834543,9656.0333645146
5,Nepal,,Dhulikhel,27.618921,85.552917,12219.22165558153
30,Nepal,,Kathmandu,27.708796,85.320244,12219.056813754867
4,Nepal,,Lalitpur,27.6767339,85.316805,12222.460197604132
18,Netherlands,,Amsterdam,52.3745403,4.89797550561798,8808.558896672348
1,Netherlands,,Bilthoven,52.14995205,5.21090262051023,8841.43462890446
5,Netherlands,,De Bilt,52.1038467,5.19093085070224,8844.511181945605
26,Netherlands,,Delft,51.9994572,4.362724538544,8816.937460264737
3,Netherlands,,Den Burg,52.4449771,5.8403894,8843.374309040864
1,Netherlands,,Dwingeloo,52.8402233,6.39900292868391,8833.064425233333
3,Netherlands,,Enschede,52.22336325,6.87059566409799,8906.644637575171
2,Netherlands,,Groningen,53.2217925,6.55824533479853,8806.706682812013
1,Netherlands,,Leeuwarden,53.19968475,5.80069089560234,8776.694858919198
1,Netherlands,,Nieuwegein,52.0298704,5.09293340872922,8846.5528950365
6,Netherlands,,Noordwijk,52.2698999,4.45268588175161,8797.935180511726
1,Netherlands,,Schoonhoven,51.9506681,4.8492301,8842.606566390106
3,Netherlands,,The Hague,52.07494555,4.26968022053645,8806.401517844131
52,Netherlands,,Utrecht,52.0809856,5.12768396945229,8843.700841676267
12,Netherlands,,Wageningen,51.9685817,5.66829806182796,8876.958045513666
2,New Zealand,,Alexandra,-45.2535683,169.3870836,11441.972008271146
21,New Zealand,,Auckland,-36.852095,174.7631803,10476.29047289469
1,New Zealand,,Canterbury,-43.49417615,171.809844758414,11167.780635944207
7,New Zealand,,Christchurch,-43.51047865,172.581130548387,11123.208350142006
8,New Zealand,,Dunedin,-45.8739282,170.503488,11421.582359016282
4,New Zealand,,Hamilton,-37.7879076,175.2818068,10517.179640612372
18,New Zealand,,Lower Hutt,-41.2125751,174.9057626,10808.339039796514
1,New Zealand,,New Plymouth,-39.0579941,174.0806474,10690.906685254062
1,New Zealand,,Otago,-45.1299859,169.5248818,11424.797633184451
4,New Zealand,,Palmerston North,-40.356317,175.6112388,10699.055045776036
21,New Zealand,,Wellington,-41.2887953,174.7772114,10821.955035461704
3,Niger,,Niamey,13.524834,2.109823,11920.31107289049
1,Nigeria,,Abuja,9.0643305,7.4892974,12680.448018130593
2,Nigeria,,Garki,12.4303749,9.11304156330107,12514.38556989355
2,Nigeria,,Ibadan,7.3777462,3.8972497,12548.87060059824
1,Nigeria,,Ikeja,6.5960605,3.340787,12568.295826562955
2,Nigeria,,Ile Ife,7.216667,4.866667,12635.598468053086
9,Nigeria,,Lagos,6.4550575,3.3941795,12583.583976187603
1,Nigeria,,Uyo,5.0322447,7.924791,13043.21552614037
1,Nigeria,,Zaria,11.0248119,7.6518533115866,12529.370946089413
1,Norway,,Andenes,69.322131,16.1222343,7670.133678552037
47,Norway,,Bergen,60.3943055,5.3259192,8145.0659238471435
1,Norway,,Hønefoss,60.1666996,10.2550853,8336.356210626089
2,Norway,,Kjeller,59.9731544,11.0463826,8380.014708353407
3,Norway,,Longyearbyen,78.2231558,15.6463656,6853.446560997048
24,Norway,,Oslo,59.9133301,10.7389701,8375.122929310231
7,Norway,,Tromsø,69.6492969,18.9548489,7700.079836402208
22,Norway,,Trondheim,63.4305658,10.3951929,8051.670717053105
1,Norway,,Tønsberg,59.2922933,10.4348349537099,8420.264040142127
1,Norway,,Ås,59.67928085,10.7741636405024,8397.216875321055
3,Oman,,Muscat,23.4830409,58.5920889068222,13239.539305568525
2,Pakistan,,Islamabad,33.63573935,72.9230467027632,11958.308672157653
1,Pakistan,,Karachi,25.1446897,67.1847767315734,12985.051398570326
1,Pakistan,,Lahore,31.5656079,74.3141775,12151.785984928276
1,Pakistan,,Punjab,31.0,72.0,12262.41310360007
2,Pakistan,,Rawalpindi,33.5914237,73.0535122,11960.445937708186
1,Panama,,Ancon,8.9986493,-79.5665794,5334.145406097067
4,Panama,,Balboa,8.3479957,-78.8971729791261,5437.119258886541
3,Panama,,Panama City,8.9714493,-79.5341802,5338.800870105308
1,Paraguay,,San Lorenzo,-25.3425224,-57.509397,9719.720657363157
3,Peru,,Arequipa,-16.3988667,-71.5369607,8001.2656925842975
1,Peru,,Cusco,-13.5258001,-71.9639903,7729.914567005995
1,Peru,,La Molina,-12.0901768,-76.9223377966789,7264.03815504318
17,Peru,,Lima,-12.0621065,-77.0365256,7253.869229327594
10,Philippines,,Quezon City,14.6509905,121.0486155,11230.231177130885
2,Poland,,Krakow,50.0469432,19.9971534358367,9616.896872292751
1,Poland,,Lublin,51.2181945,22.5546775651927,9586.927056586084
1,Poland,,Olsztyn,53.7766839,20.476507,9269.314683955068
3,Poland,,Poznań,52.4082663,16.9335199,9282.34293714694
1,Poland,,Skrzatow 1,51.73976415,19.6243621898661,9439.610757655571
1,Poland,,Sopot,54.44190905,18.5430944457045,9142.607043019421
22,Poland,,Warsaw,52.2337172,21.0714111288323,9439.270662231662
3,Poland,,Wroclaw,51.1089776,17.0326689,9409.52020689066
1,Portugal,,Alges,38.7027915,-9.2287735,9142.612778770817
1,Portugal,,Aveiro,40.640496,-8.6537841,9032.801897727913
2,Portugal,,Coimbra,40.2109801,-8.4292057,9079.226839093557
2,Portugal,,Covilha,40.26586015,-7.53608382632971,9130.425785637119
2,Portugal,,Faro,37.0537571,-7.93193661699148,9350.998014521932
10,Portugal,,Lisbon,38.7077507,-9.1365919,9148.130485948128
1,Portugal,,Queluz,38.7549578,-9.25724478121169,9136.866915185446
1,Portugal,,Porto,41.1494512,-8.6107884,8997.067212494736
1,Portugal,,Vila Real,41.2966556,-7.74678,9038.89108582638
2,Puerto Rico,,San Juan,18.465299,-66.116666,5830.206946732182
3,Qatar,,Doha,25.30132655,51.4957047073798,13009.76556804201
3,Reunion,,Saint-Denis,-20.8799889,55.448137,18136.67766319568
1,Romania,,Bucharest,44.4361414,26.1027202,10381.270845515315
1,Romania,,Iasi,47.161494,27.5840504,10150.971861736885
1,Russia,,Irkutsk,52.289597,104.280586,9068.659489056357
3,Russia,,Krasnoyarsk,56.0090968,92.8725147,9107.110674699872
46,Russia,,Moscow,55.7504461,37.6174943,9485.475429785796
2,Russia,,Novosibirsk,55.0282171,82.9234509,9459.096511709304
2,Russia,,Petropavlovsk-Kamchatskiy,53.0199693,158.6472187,6090.124641166988
1,Russia,,Skolkovo,53.3193964,50.7457846,9906.482150488795
7,Russia,,St Petersburg,59.938732,30.316229,8905.398357132397
5,Russia,,Tomsk,56.488712,84.952324,9262.024692039608
1,Russia,,Tyumen,57.153534,65.542274,9475.021415524825
1,Russia,,Yekaterinburg,56.839104,60.60825,9532.558190799245
4,Saudi Arabia,,Dhahran,26.2966528,50.1202146,12885.703705285468
2,Saudi Arabia,,Jeddah,21.5822247,39.1640396,13173.828785155363
1,Saudi Arabia,,Riyadh,24.6319692,46.7150648,13019.982378684237
13,Saudi Arabia,,Thuwal,22.2833454,39.1128145,13097.878591009126
3,Senegal,,Dakar,14.693425,-17.447938,10293.488572571005
60,Singapore,,Singapore,1.340863,103.830391822121,13605.197928353577
3,Slovenia,,Ljubljana,46.0498146,14.5067824,9788.25365464505
6,South Africa,,Cape Town,-33.928992,18.417396,16482.725356477098
1,South Africa,,Die Boord,-33.9466667,18.8502778,16521.394536711636
2,South Africa,,Durban,-29.861825,31.009909,17423.57381425439
1,South Africa,,Hermanus,-34.4175,19.2361111,16571.05578887324
4,South Africa,,Johannesburg,-26.205,28.049722,16971.01897440261
1,South Africa,,Mahikeng,-25.863611,25.658611,16747.63383863052
1,South Africa,,Potchefstroom,-26.707778,27.095833,16918.856200617764
1,South Africa,,Pretoria,-25.7459374,28.1879444,16955.40739843718
1,South Africa,,Wits,-26.18726435,28.029923888507,16968.29899429153
1,South Korea,,Andong-Si,36.5634886,128.7260798,9019.139757186587
4,South Korea,,Ansan,37.3217152,126.8308604,9091.03073396608
1,South Korea,,Anseong,37.007773,127.279971,9084.201811905741
1,South Korea,,Anyang,37.3938528,126.9570605,9077.352553210549
1,South Korea,,Bukgu,37.5063399,126.723429275,9084.547568891752
73,South Korea,,Busan,35.1799528,129.0752365,9095.218543867035
1,South Korea,,Cheonan,36.8150283,127.1140654,9109.438466503449
2,South Korea,,Cheongju,36.6421169,127.4891742,9096.977793341943
18,South Korea,,Chuncheon,37.8810569,127.7297641,8990.422923388858
2,South Korea,,Chungcheongbuk-do,36.8584149,127.7095746,9066.35642116768
15,South Korea,,Daegu,35.8713,128.6018,9077.72384012323
59,South Korea,,Daejeon,36.3496,127.3848,9125.436337783194
1,South Korea,,Donghae,37.5245142,129.1146302,8923.593100682954
1,South Korea,,Gangneung,37.7525313,128.8759523,8923.24331016175
4,South Korea,,Gangwon-do,37.885,127.7297,8990.139950134531
1,South Korea,,Goesan-Gun,36.815,127.7866,9064.350382457418
10,South Korea,,Gongju,36.47257,127.09124,9136.142876365024
7,South Korea,,Goyang,37.6581862,126.8319452,9066.195328513482
1,South Korea,,Gwacheon,37.4289037,126.9881655,9072.71297756411
11,South Korea,,Gwangju,35.1595775,126.8515089,9249.130966022472
8,South Korea,,Gyeonggi-do,37.2752,127.0095,9082.592215571938
1,South Korea,,Gyeongsan,35.825122,128.741329,9071.52350996313
22,South Korea,,Incheon,37.456,126.7052,9089.462755679358
4,South Korea,,Jeju,33.3939924,126.5626653,9399.745287196822
2,South Korea,,Jeollabuk-do,35.7395078,127.1181259,9188.274030861186
3,South Korea,,Jeonju,35.8242715,127.1480657,9180.009288808034
1,South Korea,,Jinju,35.1803459,128.1079953,9161.80178485351
1,South Korea,,Kunsan,35.9679984,126.7369036,9197.149962962882
1,South Korea,,Naju-si,35.0158859,126.7108313,9269.32006999578
5,South Korea,,Pohang,36.0189315,129.3429384,9016.293858749441
6,South Korea,,Sejong,36.4799999,127.289,9122.315075893244
1,South Korea,,Seodaemun,37.5657953,126.9666351,9064.080346412708
3,South Korea,,Seogwipo-si,33.2541176,126.566967132955,9409.839538809174
234,South Korea,,Seoul,37.5666791,126.9782914,9063.243597335531
1,South Korea,,Suwon,37.2633325,127.0287472,9082.185014896544
2,South Korea,,Taejon-City,36.3496,127.3848,9125.436337783194
13,South Korea,,Ulsan,35.5391697,129.3119136,9052.96116805821
26,South Korea,,Yongin,37.2405741,127.1785572,9073.889784283154
2,Spain,,A Coruña,43.3712091,-8.3958768,8842.75688384422
1,Spain,,Alcalá de Henares,40.4818396,-3.3644973,9365.446106502588
1,Spain,,Alicante,38.353738,-0.4901846,9707.077142120264
